gid,심야약국,응급실,심_응,약국,소방서,경찰서,안전상비,버스정류소,지하철,어린이집,유아인구수,총인구수
다사3729,0,0,0,0,0,0,0,0,0,0,0,17
다사9518,0,0,0,0,0,0,0,4,0,0,7,370
다사9020,0,0,0,0,0,0,1,4,0,0,0,74
다사5389,0,0,0,0,0,0,0,0,0,1,129,745
다사6924,0,0,0,0,0,0,1,3,0,0,31,520
다사4862,0,0,0,0,0,0,0,6,0,2,0,93
다사6579,0,0,0,0,0,0,2,13,0,1,0,378
다사9705,0,0,0,0,0,0,0,0,0,0,0,45
다사3880,0,0,0,0,0,0,0,0,0,0,0,125
라사2133,0,0,0,0,0,0,0,2,0,0,0,67
다사9857,0,0,0,0,0,0,0,0,0,0,0,35
다사4190,0,0,0,0,0,0,0,2,0,0,0,33
다바5293,0,0,0,0,0,0,0,0,0,0,0,76
다사7572,0,0,0,0,0,0,0,5,0,1,8,433
라사1625,0,0,0,0,0,0,2,12,0,0,0,264
다사5177,0,0,0,0,0,0,1,0,0,0,0,151
다사7699,0,0,0,0,0,0,0,0,0,0,0,55
다사7493,0,0,0,0,0,0,0,2,0,0,0,45
라사2011,0,0,0,0,0,0,0,0,0,0,0,81
다사7772,0,0,0,0,0,0,0,0,0,0,0,0
다바9493,0,0,0,0,0,0,0,0,0,0,0,6
다사1667,0,0,0,0,0,0,0,2,0,0,0,50
다사5705,0,0,0,0,0,0,0,0,0,0,0,102
다사7814,0,0,0,0,0,0,1,10,0,0,7,376
다사8881,0,0,0,0,0,0,0,0,0,0,0,85
다사2878,0,0,0,0,0,0,0,6,0,0,0,194
다사4764,0,0,0,0,0,0,0,5,0,0,6,302
다사7151,0,0,0,1,0,0,4,6,0,2,360,6451
다사9370,0,0,0,0,0,0,2,7,1,2,15,773
다바8989,0,0,0,0,0,0,0,0,0,0,0,0
다사8541,0,0,0,0,0,0,0,3,0,0,0,38
다사4966,0,0,0,0,0,0,0,7,0,1,0,443
다사8775,0,0,0,0,0,0,0,1,0,0,6,160
다사7575,0,0,0,0,0,0,1,8,0,0,0,264
다사9960,0,0,0,0,0,0,0,2,0,0,0,78
다사5106,0,0,0,0,0,0,0,0,0,0,0,46
다사9981,0,0,0,0,0,0,0,5,0,0,6,328
다사7544,0,0,0,0,0,0,0,0,0,0,0,152
다사7519,0,0,0,1,0,0,4,9,0,4,116,3990
다사2858,0,0,0,0,0,0,0,0,0,4,105,1548
다사8642,0,0,0,0,0,0,0,2,0,0,0,10
다바6084,0,0,0,0,0,0,4,11,0,7,207,5139
다바6786,0,0,0,0,0,0,0,4,0,0,0,205
다사9245,0,0,0,0,0,0,0,0,0,0,6,158
다사3312,0,0,0,0,0,0,2,7,0,0,0,147
다사4359,0,0,0,1,0,0,0,6,0,1,0,111
다사9044,0,0,0,0,0,0,0,0,0,0,0,105
다사8423,0,0,0,0,0,0,0,2,0,0,0,78
다사2825,0,0,0,0,0,0,0,4,0,0,0,17
다사8574,0,0,0,0,0,0,0,0,0,0,0,7
라사0023,0,0,0,0,0,0,0,3,0,0,0,100
다바7287,0,0,0,0,0,0,0,0,0,0,0,0
다사6223,0,0,0,14,0,1,9,14,1,22,1240,22369
라사1539,0,0,0,0,0,0,0,3,0,0,0,63
다사5120,0,0,0,0,0,0,1,1,0,7,132,2889
다사5971,1,1,1,19,0,1,27,35,0,13,372,17906
다사8765,0,0,0,0,0,0,0,0,0,0,0,164
다바6096,0,0,0,8,0,0,22,18,0,14,354,15071
다사6125,0,0,0,1,0,0,5,20,0,10,485,10068
다아4706,0,0,0,0,0,0,0,0,0,0,0,0
다사7513,0,0,0,0,0,0,1,4,0,1,9,382
다사6565,0,0,0,0,0,0,0,6,0,0,0,27
다사6584,0,0,0,0,0,0,0,0,0,0,0,0
다사5531,0,0,0,0,0,0,0,9,0,0,0,101
라사1835,0,0,0,0,0,0,0,0,0,0,0,6
다사9324,0,0,0,0,0,0,2,9,0,1,62,1207
다사5332,0,0,0,17,0,0,13,23,0,33,1326,27599
다바8385,0,0,0,0,0,0,0,3,0,0,0,87
다아6115,0,0,0,0,0,0,0,0,0,0,0,25
다바9399,0,0,0,0,0,0,0,0,0,0,0,68
다아8302,0,0,0,0,0,0,0,0,0,0,0,0
다사2108,0,0,0,0,0,0,1,1,0,0,0,114
다사4895,0,0,0,3,0,0,2,3,0,1,9,728
다사5266,0,0,0,0,0,0,2,2,0,0,19,272
라사1945,0,0,0,0,0,0,0,0,0,0,0,0
다사7642,0,0,0,0,0,0,0,3,0,0,0,105
다사8777,0,0,0,0,0,0,0,0,0,1,0,146
다사4569,0,0,0,0,0,0,0,1,0,0,0,115
다사3066,0,0,0,0,0,0,1,8,0,0,8,588
다사3485,0,0,0,0,0,0,0,6,0,1,0,107
다사5873,1,0,1,4,0,0,9,26,0,12,241,7702
다사7010,0,0,0,0,0,0,0,0,0,0,0,63
다사6935,0,0,0,3,0,1,5,25,0,11,328,6706
다바6087,0,0,0,0,0,0,0,0,0,0,0,127
라사0226,0,0,0,0,0,0,0,7,0,0,0,174
다사3555,0,0,0,3,0,0,8,12,0,10,491,10494
다사8999,0,0,0,0,0,0,0,0,0,0,0,19
다사4930,0,0,0,2,0,1,7,36,0,22,612,18936
다바8685,0,0,0,0,0,0,0,1,0,0,0,34
라사1046,0,0,0,0,0,0,0,0,0,0,0,59
다사3703,0,0,0,0,0,0,0,3,0,0,0,315
라사1048,0,0,0,0,0,0,0,3,0,0,0,230
다사3930,0,0,0,3,0,1,5,10,0,7,148,3681
다사8074,0,0,0,0,0,0,0,0,0,0,0,35
다사9623,0,0,0,1,0,0,0,8,0,1,60,1390
라사1714,0,0,0,0,0,0,0,0,0,0,0,6
다사7932,0,0,0,0,0,0,0,0,0,1,101,967
다사9730,0,0,0,0,0,0,0,3,0,0,0,73
라사0364,0,0,0,0,0,0,0,0,0,0,0,33
다사8020,0,0,0,0,0,0,0,0,0,0,0,50
다사9444,0,0,0,0,0,0,0,0,0,0,0,277
다아7307,0,0,0,0,0,0,0,2,0,0,0,21
다사8951,0,0,0,0,0,0,0,7,0,0,6,257
다사3883,0,0,0,0,0,0,2,5,0,0,10,647
다바3693,0,0,0,0,0,0,0,0,0,0,0,60
다사8086,0,0,0,0,0,0,0,4,0,0,0,94
다사9301,0,0,0,0,0,0,0,7,0,0,0,169
다사4454,0,0,0,0,0,0,2,9,0,0,17,955
다사7689,0,0,0,0,0,0,0,2,0,0,8,213
다사5164,0,0,0,0,0,0,0,1,0,0,0,0
다사9967,0,0,0,0,0,0,0,1,0,0,0,10
라사1937,0,0,0,0,0,0,0,1,0,0,0,163
다사8568,0,0,0,0,0,0,0,0,0,0,0,22
다사7562,0,0,0,0,0,0,0,1,0,0,0,12
다사8051,0,0,0,0,0,0,0,0,0,0,0,0
다바4283,0,0,0,0,0,0,0,0,0,0,0,6
라사1615,0,0,0,0,0,0,0,2,0,0,0,85
다사4195,0,0,0,0,0,0,0,0,0,0,0,0
라사0537,0,0,0,0,0,0,0,2,0,0,0,156
다사7402,0,0,0,0,0,0,1,7,0,0,0,107
라사1546,0,0,0,0,0,0,0,2,0,0,0,90
라사0626,0,0,0,0,0,0,0,3,0,0,0,88
다바5490,0,0,0,0,0,1,1,2,0,1,22,889
다사8336,0,0,0,0,0,0,2,5,0,0,0,94
라사1157,0,0,0,0,0,0,0,0,0,0,0,36
다사6322,0,0,0,0,0,0,1,2,0,8,363,9396
다바5290,0,0,0,0,0,0,2,4,0,0,7,257
다사4224,0,0,0,1,0,0,2,15,0,9,249,7483
다사8616,0,0,0,0,0,0,0,0,0,0,7,251
다사9868,0,0,0,0,0,0,0,2,0,0,0,51
다사5628,0,0,0,0,0,0,0,0,0,0,0,0
다사6520,0,0,0,5,0,1,14,42,1,18,746,18612
다사9243,0,0,0,0,0,0,0,6,0,1,0,237
다사7022,0,0,0,0,0,0,0,0,0,0,6,109
다사4156,0,0,0,0,0,0,0,8,0,0,0,58
다바9594,0,0,0,0,0,0,0,0,0,0,0,41
라사1221,0,0,0,13,0,0,9,16,0,8,153,5704
다사8396,0,0,0,0,0,0,0,0,0,0,0,27
다사3525,0,0,0,0,0,0,2,4,0,0,0,13
다사5993,0,0,0,0,0,0,0,0,0,0,0,18
다사8335,0,0,0,0,0,0,1,6,0,0,0,181
다바7989,0,1,1,30,0,0,19,26,0,2,89,5492
다바6795,0,0,0,0,0,0,0,0,0,0,0,47
다사9843,0,0,0,0,0,0,3,4,0,2,247,3732
다사5181,0,0,0,0,0,0,0,4,0,0,0,123
다사4626,0,0,0,0,0,0,0,1,0,0,0,12
다사7853,0,0,0,0,0,0,0,0,0,0,0,12
다사3561,0,0,0,0,0,0,2,2,0,1,75,2925
다바8485,0,0,0,0,0,0,0,0,0,0,0,0
다사9674,0,0,0,0,0,0,1,3,0,1,0,269
다사3289,0,0,0,0,0,0,0,6,0,1,0,205
다사3728,0,0,0,0,0,0,0,2,0,0,0,37
다사5976,0,0,0,0,0,0,0,6,0,1,0,50
다사7163,0,0,0,0,0,0,0,2,0,0,0,85
다사8467,0,0,0,2,0,1,2,18,0,0,36,1351
다아8703,0,0,0,0,0,0,0,0,0,0,0,0
다사6293,0,0,0,0,0,0,0,0,0,0,0,22
다사1613,0,0,0,0,0,0,0,0,0,0,0,94
다사4875,0,0,0,0,0,0,0,3,0,0,0,160
다바5797,0,0,0,0,0,0,1,8,0,0,31,747
다사6757,0,0,0,0,0,0,0,0,0,1,104,2998
다아6506,0,0,0,0,0,0,0,2,0,0,0,46
라사0830,0,0,0,0,0,0,0,2,0,0,14,176
다사3465,0,0,0,2,0,1,11,33,0,10,225,9892
다사3638,0,0,0,12,0,1,17,26,0,5,320,14603
다사9817,0,0,0,2,0,1,3,9,0,4,227,4723
라사0089,0,0,0,0,0,0,0,0,0,0,0,7
다사8135,0,0,0,0,0,0,2,11,0,3,71,1840
다사3469,0,0,0,2,0,0,3,9,0,18,368,8261
다바5595,0,0,0,0,0,0,1,3,0,0,0,115
라사2128,0,0,0,0,0,0,0,2,0,0,0,20
라사1944,0,0,0,0,0,0,0,0,0,0,0,11
다사7649,0,0,0,0,0,0,0,3,0,0,0,157
다사3453,0,0,0,0,0,0,0,2,0,0,0,15
라사0336,0,0,0,1,0,1,2,8,0,1,43,704
다바9295,0,0,0,0,0,0,0,3,0,0,0,94
다사9824,0,0,0,0,0,0,0,5,0,0,0,221
다사6673,0,0,0,0,0,0,2,0,0,2,234,3801
다사4235,0,0,0,0,0,0,1,6,0,1,0,292
다사9408,0,0,0,0,0,0,0,2,0,0,0,34
라사0443,0,0,0,0,0,0,0,0,0,0,0,168
다사5775,0,0,0,0,0,0,0,6,0,0,0,176
다사4229,0,0,0,0,0,0,0,0,0,0,0,16
다사9893,0,0,0,0,0,0,0,6,0,0,0,9
다사8345,0,0,0,0,0,0,0,4,0,0,0,99
다바8287,0,0,0,0,0,0,1,7,0,1,0,336
다사3709,0,0,0,0,0,0,1,2,0,0,0,78
다사3057,0,0,0,1,0,1,3,10,0,2,95,3512
라사0320,0,0,0,0,0,0,0,0,0,0,0,81
다사6106,0,1,1,5,1,1,15,26,0,7,189,9529
다사5125,0,0,0,0,0,0,2,12,0,4,143,4459
다사8803,0,0,0,0,0,0,0,5,0,0,0,100
다사5488,0,0,0,0,0,0,0,7,0,0,6,449
라사0203,0,0,0,0,0,0,0,1,0,0,6,226
다사9106,0,0,0,0,0,0,0,1,0,0,0,31
라사2251,0,0,0,0,0,0,0,0,0,0,0,17
다사8158,0,0,0,0,0,0,0,0,0,0,0,50
다사9400,0,0,0,0,0,0,0,2,0,0,0,87
다사8962,0,0,0,0,0,0,0,2,0,0,0,72
다아8005,0,0,0,0,0,0,0,0,0,0,0,41
다사9145,0,0,0,0,0,0,3,4,0,0,27,525
다사4827,0,0,0,0,0,0,0,5,0,2,63,2736
다사5118,0,0,0,2,0,0,8,21,0,19,1049,16666
다사7987,0,0,0,0,0,0,0,0,0,0,0,7
다사3819,0,0,0,0,0,0,0,4,0,0,0,72
다사7417,0,0,0,2,0,0,10,15,0,4,119,4244
다사8862,0,0,0,0,0,0,1,11,0,0,0,192
다사5183,0,0,0,0,0,0,0,0,0,0,0,55
다사2816,0,0,0,0,0,0,0,3,0,0,0,94
다아5204,0,0,0,0,0,0,0,2,0,0,0,9
다사5724,0,0,0,0,0,0,0,6,0,1,41,212
다사7065,0,0,0,0,0,0,2,8,0,0,0,419
다사3275,0,0,0,0,0,0,0,11,0,2,0,262
다바8295,0,0,0,0,0,0,0,0,0,0,0,48
다바7089,0,0,0,6,0,1,9,17,0,14,607,11213
다아4900,0,0,0,0,0,0,0,0,0,0,0,92
라사1342,0,0,0,0,0,0,0,2,0,0,0,38
라사1610,0,0,0,0,0,0,0,1,0,0,0,18
다사6079,0,0,0,4,0,1,4,17,1,6,118,3984
다바4395,0,0,0,0,0,0,0,1,0,0,0,102
다사6283,0,0,0,0,0,0,2,10,0,0,7,252
다사3381,0,0,0,0,0,0,0,4,0,0,0,101
다바6294,0,0,0,0,0,0,0,4,0,0,0,150
다바9097,0,0,0,0,0,0,0,4,0,0,0,126
라사1454,0,0,0,0,0,0,0,0,0,0,0,20
다사6753,0,0,0,0,0,0,0,5,0,0,11,277
라사0442,0,0,0,0,0,0,0,4,0,0,6,244
다바7596,0,0,0,0,0,0,0,0,0,0,0,0
라사0842,0,0,0,7,0,1,8,7,1,1,35,1818
다사9595,0,0,0,0,0,0,0,4,0,0,0,19
다사6612,0,0,0,0,0,0,3,3,0,6,457,5801
다사4687,0,0,0,0,0,0,0,0,0,0,0,14
다사9213,0,0,0,0,0,0,0,4,0,0,0,259
다사4048,0,0,0,0,0,0,1,9,0,1,77,3063
다사5011,0,0,0,1,0,0,2,7,0,0,0,275
다사4503,0,0,0,0,0,0,0,8,0,0,0,429
다사8143,0,0,0,0,0,0,0,0,0,0,0,11
다바6996,0,0,0,0,0,0,0,0,0,0,0,63
다사9421,0,0,0,2,0,0,2,8,0,9,292,5482
다사8129,0,0,0,0,0,0,0,0,0,0,0,235
라사0014,0,0,0,0,0,0,0,0,0,0,0,25
다사4804,0,0,0,0,0,0,0,9,0,2,51,1411
다사9721,0,0,0,0,0,0,0,0,0,1,25,629
라사1941,0,0,0,0,0,0,0,0,0,0,0,0
다사8767,0,0,0,0,0,0,0,0,0,0,0,0
다사9139,0,0,0,0,0,0,0,2,0,0,0,84
다사3227,1,0,1,19,0,1,25,35,0,13,271,9769
라사0358,0,0,0,0,0,0,0,0,0,0,0,0
라사1731,0,0,0,0,0,0,0,0,0,0,0,0
라바0798,0,0,0,0,0,0,0,0,0,0,0,54
다사3845,0,0,0,1,0,0,1,10,1,4,156,4873
다사4125,0,1,1,9,0,0,12,21,0,43,795,23159
다사8960,0,0,0,0,0,0,1,3,0,1,14,264
라사0886,0,0,0,0,0,0,0,0,0,0,0,9
다사5537,0,0,0,2,0,1,5,14,1,10,1143,21468
다바7681,0,0,0,0,0,0,0,4,0,0,0,155
다사9359,0,0,0,0,0,0,0,1,0,0,0,64
다사5903,0,0,0,0,0,0,0,4,0,0,0,473
다바6292,0,0,0,0,0,0,1,3,0,1,20,742
라사0805,0,0,0,0,0,0,0,1,0,0,0,108
라사1924,0,0,0,0,0,0,0,0,0,0,0,13
다사7763,0,0,0,0,0,0,1,2,0,10,279,4967
다사6002,0,0,0,0,0,0,0,0,0,0,0,106
다사4314,0,0,0,0,0,0,2,4,0,0,0,137
다사7167,0,0,0,1,0,0,1,5,0,0,0,100
라사0923,0,0,0,0,0,0,0,2,0,0,0,12
다바6290,0,1,1,3,0,0,3,6,0,0,11,581
다바7197,0,0,0,0,0,0,0,0,0,0,0,0
다아6817,0,0,0,0,0,0,0,2,0,0,0,16
다사4428,0,0,0,0,0,0,0,5,0,0,7,208
다아7600,0,0,0,0,0,0,0,2,0,0,0,98
다아8010,0,0,0,4,0,1,7,4,0,3,302,2517
다사7187,0,0,0,0,0,0,0,1,0,0,0,291
다사7676,0,0,0,0,0,0,1,2,0,2,0,711
라사0856,0,0,0,0,0,0,0,4,0,0,0,128
다사8002,0,0,0,0,0,0,0,1,0,0,0,41
다사6727,0,0,0,0,0,0,0,1,0,0,0,97
다사2809,0,0,0,0,0,0,0,8,0,0,0,184
다사8217,0,0,0,0,0,0,0,0,0,0,0,12
다사3271,0,0,0,0,0,0,1,5,0,0,69,644
다사7298,0,0,0,0,0,0,0,2,0,1,0,84
다아6703,0,0,0,0,0,0,0,0,0,0,0,18
다사4598,0,0,0,0,0,0,0,1,0,0,0,105
다사9664,0,0,0,0,0,0,0,0,0,0,0,7
다바6496,0,0,0,0,0,0,0,0,0,0,0,30
다바7586,0,0,0,0,0,0,0,2,0,0,0,159
다아5406,0,0,0,0,0,0,0,2,0,0,0,71
다사9302,0,0,0,0,0,0,1,5,0,0,0,92
다사3344,0,0,0,2,0,0,7,24,0,39,1476,26355
다사9563,0,0,0,0,0,0,0,0,0,0,0,28
다바4489,0,0,0,0,0,0,0,7,0,0,0,96
다사6076,0,0,0,0,0,0,0,4,0,0,0,81
다사4635,0,0,0,0,0,0,2,10,0,1,43,504
다사8639,0,0,0,0,0,0,0,2,0,0,7,185
라사1626,0,0,0,0,0,0,0,0,0,0,0,89
다사6073,0,0,0,0,0,0,0,1,0,0,0,76
다사6734,0,0,0,27,0,1,24,34,1,9,559,18910
다사2468,0,0,0,0,0,0,0,4,0,0,0,375
다사4715,0,0,0,0,0,0,0,0,0,0,0,21
다사9620,1,0,1,2,0,0,5,12,0,13,497,11228
다사9845,0,0,0,0,0,0,0,4,0,0,11,412
다사4388,0,0,0,0,0,0,0,0,0,0,0,25
다사5163,0,0,0,0,0,0,0,4,0,0,0,69
다사4578,0,0,0,0,0,0,0,3,0,1,0,132
다사3742,0,1,1,13,0,2,18,32,0,16,922,21232
다사6603,0,0,0,0,0,0,0,0,0,0,0,76
다바7392,0,0,0,0,0,0,0,5,0,1,0,206
라사0758,0,0,0,0,0,0,0,1,0,0,0,35
다사4633,0,0,0,1,0,0,3,10,0,4,330,5873
다사3814,0,0,0,0,0,0,0,4,0,0,0,132
다사8440,0,0,0,0,0,0,2,10,0,1,64,1957
다사5819,0,0,0,16,0,1,20,15,0,16,592,17269
다바4293,0,0,0,0,0,0,0,2,0,0,0,268
라사1422,0,0,0,0,0,0,1,4,0,1,0,269
다사8713,0,0,0,0,0,0,0,2,0,0,0,106
다사6940,0,0,0,0,0,0,2,8,0,4,132,3606
다사8218,0,0,0,0,0,0,0,0,0,0,0,7
다사4757,0,0,0,0,0,0,0,0,0,0,0,11
다사7370,0,0,0,1,0,0,5,5,0,5,76,1956
다사8439,0,0,0,0,0,0,0,0,0,0,15,783
라사2652,0,0,0,0,0,0,0,1,0,0,0,64
라사1949,0,0,0,0,0,0,0,0,0,0,0,39
라사0937,0,0,0,0,0,0,0,0,0,0,0,63
라사2126,0,0,0,0,0,0,0,0,0,0,0,8
다사3915,0,0,0,0,0,0,0,1,0,0,0,20
다바4487,0,0,0,1,0,0,4,11,0,1,18,1211
라사0536,0,0,0,0,0,0,0,2,0,0,0,145
다사4610,0,0,0,0,0,0,0,2,0,0,0,70
다사8357,0,0,0,0,0,0,0,0,0,0,0,31
다사9812,0,0,0,0,0,0,0,1,0,0,0,167
라사1358,0,0,0,0,0,0,0,1,0,0,0,12
다사9954,0,0,0,0,0,0,0,0,0,0,0,25
다사9911,0,0,0,0,0,0,0,2,0,0,0,35
다사7378,0,0,0,0,0,0,0,0,0,0,0,6
다사5437,0,0,0,0,0,0,0,0,0,3,43,1623
다바6985,0,0,0,0,0,0,0,0,0,0,0,19
다사2462,0,0,0,0,0,0,0,0,0,0,9,241
다사2968,0,0,0,0,0,0,0,8,0,1,15,304
다사8645,0,0,0,0,0,0,0,0,0,0,0,0
다아5405,0,0,0,0,0,0,0,2,0,0,0,76
다아4703,0,0,0,0,0,0,0,0,0,0,0,22
다사2510,0,0,0,0,0,0,0,2,0,0,0,42
라사1347,0,0,0,0,0,0,0,0,0,0,0,58
라사0135,0,0,0,0,0,0,0,2,0,0,0,111
다사4226,0,1,1,6,0,1,12,21,0,18,477,15421
다바8192,0,0,0,0,0,0,0,2,0,1,0,122
라사0161,0,0,0,0,0,0,0,1,0,0,0,96
다사9412,0,0,0,0,0,0,0,2,0,0,0,86
다사3927,1,1,1,14,0,1,28,30,0,37,709,23037
다사8312,0,0,0,0,0,0,0,0,0,0,0,15
라사1330,0,0,0,0,0,0,0,0,0,0,0,16
다사7720,0,0,0,0,0,0,0,1,0,0,0,8
다사6521,0,0,0,5,0,0,6,25,0,13,428,9038
다사2265,0,0,0,0,0,0,0,3,0,0,6,359
다아6103,0,0,0,3,0,0,3,8,0,5,292,3216
다사7006,0,0,0,4,0,0,5,0,0,14,1032,10990
다바4582,0,0,0,0,0,0,1,3,0,0,0,114
다아7808,0,0,0,0,0,0,0,0,0,0,0,9
다바7884,0,0,0,0,0,0,1,6,0,0,0,45
라사1940,0,0,0,0,0,0,0,0,0,0,0,0
다사8641,0,0,0,0,0,0,0,3,0,0,0,159
다사6964,0,0,0,0,0,0,0,4,0,0,0,207
라사0630,0,0,0,0,0,0,1,3,0,0,0,234
라사0845,0,0,0,0,0,0,0,1,0,0,0,137
다사5098,0,0,0,0,0,0,0,0,0,0,0,16
다사9965,0,0,0,0,0,0,0,4,0,0,30,565
다사6693,0,0,0,0,0,0,0,0,0,0,0,80
다사7232,0,0,0,0,0,0,0,0,0,0,0,29
다사8120,0,0,0,0,0,0,0,2,0,0,0,124
다아6101,0,0,0,0,0,0,1,6,0,0,0,47
라사0007,0,0,0,0,0,0,0,1,0,0,0,147
다사4983,0,0,0,0,0,0,0,2,0,0,0,0
라사1948,0,0,0,0,0,0,0,0,0,0,0,13
다사6206,0,0,0,4,0,1,10,17,0,37,888,18672
라사0455,0,0,0,0,0,0,0,0,0,0,0,0
다바4798,0,0,0,1,0,0,11,9,0,1,35,1936
다사5135,0,0,0,0,0,0,0,0,0,0,0,49
다사7492,0,0,0,0,0,0,0,0,0,0,0,117
다사9630,0,0,0,0,0,0,0,0,0,0,0,0
라사1021,0,0,0,0,0,0,2,1,0,0,48,797
라사0256,0,0,0,0,0,0,0,3,0,0,0,63
다사4519,0,0,0,0,0,0,0,2,0,1,0,139
다사1771,0,0,0,0,0,0,0,2,0,1,0,135
다사3944,0,0,0,1,0,0,0,0,0,0,0,41
다바7090,0,0,0,0,0,0,2,5,0,1,44,1026
다사9535,0,0,0,0,0,0,0,0,0,0,0,87
다사5585,0,0,0,1,0,0,2,18,0,0,0,225
다사9604,0,0,0,0,0,0,0,0,0,0,0,23
다사7514,0,0,0,0,0,0,0,2,0,0,0,128
다아9003,0,0,0,0,0,0,0,0,0,0,0,10
다아5200,0,0,0,0,0,0,0,2,0,0,0,50
다사5010,0,0,0,0,0,0,3,6,0,1,29,957
다사6235,0,0,0,0,0,0,0,4,0,0,0,193
다사4562,0,0,0,0,0,0,2,4,0,7,411,5433
다사5031,0,1,1,1,0,0,4,13,0,3,74,3310
다사6562,0,0,0,0,0,0,2,0,0,0,182,1712
다사8311,0,0,0,0,0,0,0,2,0,0,12,603
라사0257,0,0,0,0,0,0,0,2,0,0,0,74
다사7834,0,1,1,25,0,1,22,38,0,7,136,7678
라사2346,0,0,0,0,0,0,0,0,0,0,0,23
다사7973,0,0,0,0,0,0,0,0,0,0,0,7
라사0725,0,0,0,0,0,0,0,4,0,0,0,94
다사2368,0,0,0,0,0,0,1,9,0,0,7,576
다아4802,0,0,0,0,0,0,0,10,0,0,0,20
다사9059,0,0,0,0,0,0,0,3,0,0,0,162
다사4405,0,0,0,0,0,0,1,5,0,0,0,208
다아8409,0,0,0,0,0,0,0,0,0,0,0,22
다사5814,0,0,0,0,0,0,1,3,0,0,13,495
다사3458,0,0,0,0,0,0,0,0,0,0,0,53
다사8191,0,0,0,0,0,0,0,0,0,0,0,41
다사9147,0,0,0,0,0,0,0,2,0,0,18,381
다사9075,0,0,0,0,0,0,0,0,0,0,0,84
다사8184,0,0,0,0,0,0,0,2,0,0,0,79
다사5770,0,0,0,0,0,0,0,1,0,0,0,74
다사5603,0,0,0,1,0,0,0,4,0,0,7,302
다사6729,0,0,0,0,0,0,3,6,0,3,92,3815
다아6520,0,0,0,0,0,1,1,10,0,1,8,1069
라사0641,0,0,0,0,0,0,0,4,0,0,0,127
다사8557,0,0,0,0,0,0,0,2,0,0,0,36
다사8204,0,0,0,0,0,0,2,6,0,0,0,90
다아5005,0,0,0,0,0,0,0,0,0,0,0,58
라사2046,0,0,0,0,0,0,0,2,0,0,0,47
다사7159,0,0,0,0,0,0,0,2,0,0,0,177
다사7573,0,0,0,0,0,0,2,5,0,1,0,232
라사0103,0,0,0,1,0,1,2,13,0,1,0,452
라사1049,0,0,0,0,0,0,0,5,0,0,0,286
다사4200,0,0,0,0,0,0,1,4,0,0,0,301
다사3570,0,0,0,4,0,0,3,7,0,6,324,5439
다사3454,0,0,0,0,0,0,0,0,0,1,121,1327
라사2045,0,0,0,0,0,0,0,0,0,0,0,31
다아7615,0,0,0,0,0,0,0,0,0,0,0,29
다사8659,0,0,0,0,0,0,0,4,0,0,0,50
라바0997,0,0,0,0,0,0,0,0,0,0,0,0
다바5492,0,0,0,0,0,0,0,1,0,0,0,135
다사9877,0,0,0,0,0,0,1,2,0,0,0,50
다사5677,0,0,0,0,0,0,2,7,0,0,21,1844
다사9800,0,0,0,0,0,0,1,3,0,0,0,138
다사3414,0,0,0,0,0,0,0,1,0,0,0,62
다사7399,0,0,0,0,0,0,0,0,0,0,0,14
다사3500,0,0,0,0,0,0,0,1,0,0,0,174
다사9066,0,0,0,0,0,0,1,4,0,0,0,119
다사2669,0,0,0,0,0,0,0,1,0,0,0,31
다바3998,0,0,0,7,0,1,13,16,0,4,85,3476
다바7290,0,0,0,0,0,0,1,3,0,1,0,230
다사3577,0,0,0,0,0,0,0,0,0,0,0,97
다바4192,0,0,0,0,0,0,0,0,0,0,0,11
다사9796,0,0,0,0,0,0,0,2,0,0,0,15
라사0744,0,0,0,0,0,0,0,1,0,0,0,105
라사0137,0,0,0,0,0,0,0,2,0,0,0,70
다바9691,0,0,0,0,0,0,0,0,0,0,0,10
라사1557,0,0,0,0,0,0,0,0,0,0,0,47
다사9526,0,0,0,0,0,0,0,2,0,0,0,329
다사6022,0,0,0,0,0,0,0,9,0,2,129,1872
라사2538,0,0,0,0,0,0,0,0,0,0,0,13
다사3372,0,0,0,0,0,1,3,15,0,3,39,1434
다사1772,0,0,0,0,0,0,0,0,0,0,0,140
라사0711,0,0,0,0,0,0,0,2,0,0,0,39
다사3866,0,0,0,0,0,0,0,10,0,0,11,404
라사0078,0,0,0,0,0,0,0,0,0,0,0,8
다사3808,0,0,0,0,0,0,1,7,0,0,0,145
다사8520,0,0,0,0,0,0,1,7,0,0,0,58
라사1449,0,0,0,0,0,0,0,0,0,0,0,68
라사2232,0,0,0,0,0,0,0,0,0,0,0,19
라사1307,0,0,0,0,0,0,0,2,0,0,0,31
라사0185,0,0,0,0,0,0,0,2,0,0,0,88
라사0134,0,0,0,0,0,0,0,5,0,0,0,69
다사8000,0,0,0,0,0,0,0,0,0,0,0,13
다사1870,0,0,0,0,0,0,0,2,0,0,0,89
다사6389,0,0,0,0,0,0,0,0,0,0,0,9
다사6741,0,0,0,0,0,0,3,9,0,3,216,6629
다사3368,0,0,0,7,0,0,7,15,0,21,567,14491
다사9448,0,0,0,0,0,0,0,0,0,0,0,26
다사3206,0,0,0,0,0,0,0,0,0,0,0,29
다아6624,0,0,0,0,0,0,0,0,0,0,0,8
다사5320,0,0,0,7,0,1,17,32,0,27,615,20613
다아8013,0,0,0,0,0,0,0,0,0,0,0,48
다사8397,0,0,0,0,0,0,0,0,0,0,0,20
